"Page","Line","ImageSrc","Alt","Status"
"mobileUSP.html","682","assets/images_industries/Relief_Logistics.png","Sapphire vs SAP PM: An Honest Side-by-Side","ok"
"mobileUSP.html","683","assets/images_industries/Ground_support_bays.jpeg","AI in Asset Management: What's Real, What's Hype","ok"
"mobileUSP.html","684","assets/images_industries/Public_Utility_Board.jpeg","Customer Spotlight: Sapphire Deployed in 90 Days","ok"
"mobileUSP.html","685","assets/images_industries/Rescue_Equipment_Depots.png","EAM Glossary: 60 Terms Every Maintenance Manager Must Know","ok"
"mobileUSP.html","718","assets/images/Scorp-Logo.png","Scorptech","ok"
"mobileUSP.html","924","assets/images/mobile_first_operations.png","1-Touch Operations","ok"
"mobileUSP.html","955","assets/images/sapphire_quick_data_logging.png","Quick Data Logging","ok"
"mobileUSP.html","986","assets/images/sapphire_smart_inventrories.png","Smart Inventories","ok"
"mobileUSP.html","1017","assets/images/sapphire_on-the-go_inspections.png","On-The-Go Inspections","ok"
"mobileUSP.html","1048","assets/images/sapphire_instant_approvals.png","Instant Approvals","ok"
"mobileUSP.html","1079","assets/images/sapphire_live_tracking_and_updates.png","Live Tracking","ok"
"mobileusp1.html","34","assets/images/Scorp-Logo.png","Scorptech","ok"
"mobileusp1.html","180","assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"mobileusp1.html","205","assets/images/sapphire_hero_1.jpeg","Mobile Excellence Hero","ok"
"mobileusp1.html","287","assets/images/workplace-management-carousel-phone.png","Workplaces","ok"
"mobileusp1.html","294","assets/images/user-management-carousel-phone.png","User Management","ok"
"mobileusp1.html","301","assets/images/master-data-carousel-phone.png","Master Data","ok"
"mobileusp1.html","308","assets/images/smart-inventories-carousel-phone.png","Smart Inventories","ok"
"mobileusp1.html","315","assets/images/item-requisition-carousel-phone.png","Item Requisition","ok"
"mobileusp1.html","322","assets/images/reports-and-inspection-carousel-phone.png","Reports","ok"
"mobileusp1.html","329","assets/images/service-and-maintenance-carousel-phone.png","Service","ok"
"mobileusp1.html","336","assets/images/my-workstation-carousel-phone.png","Employee Workstations","ok"
"mobileusp1.html","343","assets/images/sapphire_hero_5.jpeg","Sapphire","ok"
"mobileusp1.html","345","assets/images/scorp-sapphire-cropped.png","Sapphire Logo","ok"
"mobileusp1.html","352","assets/images/smartphoneframe.png","Phone Frame","ok"
"mobileusp1.html","364","assets/images/mobile_first_operations.png","1-Touch Operations","ok"
"mobileusp1.html","376","assets/images/sapphire_quick_data_logging.png","Quick Data Logging","ok"
"mobileusp1.html","388","assets/images/sapphire_smart_inventrories.png","Smart Inventories","ok"
"mobileusp1.html","400","assets/images/sapphire_on-the-go_inspections.png","On-The-Go Inspections","ok"
"mobileusp1.html","412","assets/images/sapphire_instant_approvals.png","Instant Approvals","ok"
"mobileusp1.html","424","assets/images/sapphire_live_tracking_and_updates.png","Live Tracking","ok"
"mobileusp1.html","452","assets/images/mobile_first_operations.png","1-Touch Operations screen","ok"
"mobileusp1.html","454","assets/images/smartphoneframe.png","Phone Frame","ok"
"mobileusp1.html","478","assets/images/sapphire_quick_data_logging.png","Quick Data Logging screen","ok"
"mobileusp1.html","480","assets/images/smartphoneframe.png","Phone Frame","ok"
"mobileusp1.html","503","assets/images/sapphire_smart_inventrories.png","Smart Inventories screen","ok"
"mobileusp1.html","505","assets/images/smartphoneframe.png","Phone Frame","ok"
"mobileusp1.html","527","assets/images/sapphire_on-the-go_inspections.png","On-The-Go Inspections screen","ok"
"mobileusp1.html","529","assets/images/smartphoneframe.png","Phone Frame","ok"
"mobileusp1.html","551","assets/images/sapphire_instant_approvals.png","Instant Approvals screen","ok"
"mobileusp1.html","553","assets/images/smartphoneframe.png","Phone Frame","ok"
"mobileusp1.html","575","assets/images/sapphire_live_tracking_and_updates.png","Live Tracking & Updates screen","ok"
"mobileusp1.html","577","assets/images/smartphoneframe.png","Phone Frame","ok"
"mobileusp1.html","609","assets/images/Scorp-Logo.png","Scorptech","ok"
"mobileusp1.html","704","assets/images/mobile_first_operations.png","1-Touch Operations","ok"
"mobileusp1.html","735","assets/images/sapphire_quick_data_logging.png","Quick Data Logging","ok"
"mobileusp1.html","766","assets/images/sapphire_smart_inventrories.png","Smart Inventories","ok"
"mobileusp1.html","797","assets/images/sapphire_on-the-go_inspections.png","On-The-Go Inspections","ok"
"mobileusp1.html","828","assets/images/sapphire_instant_approvals.png","Instant Approvals","ok"
"mobileusp1.html","859","assets/images/sapphire_live_tracking_and_updates.png","Live Tracking","ok"
"privacy_policy.html","28","assets/images/Scorp-Logo.png","Scorptech","ok"
"privacy_policy.html","167","assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"privacy_policy.html","301","assets/images_blog/what_is_EAM_hero.png","EAM Fundamentals","ok"
"privacy_policy.html","323","assets/images_industries/Corporate_Offices.jpeg","Sapphire Modules","ok"
"privacy_policy.html","345","assets/images_industries/automotive_service_station.jpeg","EAM Industries","ok"
"privacy_policy.html","367","assets/images_industries/warehouse.jpeg","Asset Analytics","ok"
"privacy_policy.html","389","assets/images_industries/hospital.jpeg","Business Value","ok"
"privacy_policy.html","434","assets/images_industries/manufacturing_factory.jpeg","What Is Enterprise Asset Management? A Complete Guide","ok"
"privacy_policy.html","435","assets/images_industries/automotive_service_station.jpeg","EAM vs ERP: The Key Difference Explained","ok"
"privacy_policy.html","436","assets/images_industries/construction.jpeg","Asset Lifecycle Management: From Acquisition to Disposal","ok"
"privacy_policy.html","437","assets/images_industries/warehouse.jpeg","Preventive vs Predictive Maintenance: Which Is Right?","ok"
"privacy_policy.html","438","assets/images_industries/hospital.jpeg","Building a Maintenance Strategy from Zero","ok"
"privacy_policy.html","439","assets/images_industries/diagnostic_center.jpeg","The True Cost of Asset Downtime","ok"
"privacy_policy.html","440","assets/images_industries/research_test_laoratories.jpeg","ISO 55000: The Global Standard for Asset Management","ok"
"privacy_policy.html","441","assets/images_industries/Corporate_Offices.jpeg","Sapphire Work Order Management: A Complete Deep Dive","ok"
"privacy_policy.html","442","assets/images_industries/coworkingITpark.png","Inventory Control in Sapphire: Zero Dead Stock","ok"
"privacy_policy.html","443","assets/images_industries/Retail_Chains_&_Shopping_malls.jpeg","Sapphire Purchase Module: From PO to Payment","ok"
"privacy_policy.html","444","assets/images_industries/Real_Estate_Developors.jpeg","Asset Tracking with Sapphire: Real-Time Visibility","ok"
"privacy_policy.html","445","assets/images_industries/schools_universites.jpeg","Sapphire Dashboard Intelligence: Metrics That Matter","ok"
"privacy_policy.html","446","assets/images_industries/Hotels_Guest_Houses.jpeg","Preventive Maintenance Scheduling in Sapphire EAM","ok"
"privacy_policy.html","447","assets/images_industries/co-working_&_IT_Park_2.jpeg","Document Management Inside Sapphire EAM","ok"
"privacy_policy.html","448","assets/images_industries/Fitness_Centers_&_Gym.jpeg","EAM for Manufacturing: Keep the Line Running","ok"
"privacy_policy.html","449","assets/images_industries/muncipal_departments.png","Facility Management with Sapphire","ok"
"privacy_policy.html","450","assets/images_industries/hospital.jpeg","Healthcare Asset Management: Compliance Meets Efficiency","ok"
"privacy_policy.html","451","assets/images_industries/power_generation_unit.png","Power & Utilities: EAM at Enterprise Scale","ok"
"privacy_policy.html","452","assets/images_industries/Transmission_Network.png","Oil & Gas Maintenance Operations and EAM","ok"
"privacy_policy.html","453","assets/images_industries/audit_desk.jpeg","EAM for Real Estate Portfolios","ok"
"privacy_policy.html","454","assets/images_industries/Airport_Hangars.jpeg","Airport Asset Management: Zero Tolerance for Failure","ok"
"privacy_policy.html","459","assets/images_industries/state-workshops.png","Real-Time Asset Analytics: From Data to Decision","ok"
"privacy_policy.html","460","assets/images_industries/Farm_Equipment_Warehouse.png","Predictive Maintenance Analytics with Sapphire Smart","ok"
"privacy_policy.html","461","assets/images_industries/Cargo_Terminals.jpeg","OEE Tracking: Beyond the Dashboard Number","ok"
"privacy_policy.html","462","assets/images_industries/Concert_Hall.jpeg","KPI Design for EAM Programs","ok"
"privacy_policy.html","463","assets/images_industries/Logistics_&_Fleet_Operations.png","MTBF: Calculating and Reducing Mean Time Between Failure","ok"
"privacy_policy.html","464","assets/images_industries/Water_Supply_Infrastructure.png","Maintenance Cost Benchmarking: Industry Standards","ok"
"privacy_policy.html","465","assets/images_industries/Agro_Processing_Unit.jpeg","Asset Health Scoring: A New Framework","ok"
"privacy_policy.html","466","assets/images_industries/Amusement_Parks.jpeg","ROI of EAM Software: A Practical Calculation Guide","ok"
"privacy_policy.html","467","assets/images_industries/Movie_Theaters.jpeg","The Hidden Cost of Spreadsheet-Based Maintenance","ok"
"privacy_policy.html","468","assets/images_industries/Training_&_Vocational_centers.jpeg","EAM Implementation: Why Most Fail and How Yours Won't","ok"
"privacy_policy.html","469","assets/images_industries/Clubs_&_Leisure_Facilities.jpeg","Justifying EAM Investment to the C-Suite","ok"
"privacy_policy.html","470","assets/images_industries/Rail Maintenance Units.png","From Reactive to Proactive: The Maintenance Maturity Model","ok"
"privacy_policy.html","471","assets/images_industries/Fertilizer_&_Irrigation_depots.png","EAM and ESG: Sustainability Through Asset Intelligence","ok"
"privacy_policy.html","472","assets/images_industries/Disaster_Response_Storage.png","How to Choose Your EAM Vendor: A Buyer's Guide","ok"
"privacy_policy.html","473","assets/images_industries/Shipping_Ports_&_Dock.jpeg","Sapphire 2025: What's New and What's Next","ok"
"privacy_policy.html","474","assets/images_industries/Restaurants_&_Cafes.jpeg","Built in Jaipur: The Scorptech Story","ok"
"privacy_policy.html","475","assets/images_industries/transporation_agency.jpeg","EAM in India: A Massive Market Coming of Age","ok"
"privacy_policy.html","476","assets/images_industries/Relief_Logistics.png","Sapphire vs SAP PM: An Honest Side-by-Side","ok"
"privacy_policy.html","477","assets/images_industries/Ground_support_bays.jpeg","AI in Asset Management: What's Real, What's Hype","ok"
"privacy_policy.html","478","assets/images_industries/Public_Utility_Board.jpeg","Customer Spotlight: Sapphire Deployed in 90 Days","ok"
"privacy_policy.html","479","assets/images_industries/Rescue_Equipment_Depots.png","EAM Glossary: 60 Terms Every Maintenance Manager Must Know","ok"
"privacy_policy.html","512","assets/images/Scorp-Logo.png","Scorptech","ok"
"sapphire-demo.html","360","assets/images/Scorp-Logo.png","SCORP","ok"
"sapphire.html","37","assets/images/Scorp-Logo.png","Scorptech","ok"
"sapphire.html","125","assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"sapphire.html","193","assets/images/low_initial_investment.png","Low Investment","ok"
"sapphire.html","207","assets/images/complete_software_ecosystem.png","Software Ecosystem","ok"
"sapphire.html","221","assets/images/no_skills.png","No Skill Requirement","ok"
"sapphire.html","235","assets/images/zero_operational_Complexity.png","Zero Complexity","ok"
"sapphire.html","249","assets/images/msme_ready.png","MSME Ready","ok"
"sapphire.html","263","assets/images/sustainable_growth.png","Sustainability","ok"
"sapphire.html","772","assets/images/multi-workplace.png","Workplace Management","ok"
"sapphire.html","803","assets/images/workplace-management-shift-timings.png","Shift Scheduling","ok"
"sapphire.html","843","assets/images/workplace_management-Owner_citywide_office.png","Seamless Navigation","ok"
"sapphire.html","883","assets/images/workplace-management-analytics.png","Real-Time Analytics","ok"
"sapphire.html","925","assets/images/user-management-1.png","User Management","ok"
"sapphire.html","948","assets/images/user-management-1.png","People & Structure and employee management","ok"
"sapphire.html","984","assets/images/user-management-2.jpeg","Access Control","ok"
"sapphire.html","1020","assets/images/user-management-user-analytics.png","Activity Tracking","ok"
"sapphire.html","1075","assets/images/master-data-modal-hero.png","Master Data Management","ok"
"sapphire.html","1355","assets/images/inventory-modal-hero.jpg","Inventory Management","ok"
"sapphire.html","1378","assets/images/inventory-reserve.png","Reserve Assets","ok"
"sapphire.html","1414","assets/images/inventory-hand_tool_reserve.png","Distributable Reserve","ok"
"sapphire.html","1450","assets/images/inventory-general_inventory.png","Active Inventory","ok"
"sapphire.html","1489","assets/images/request-modal-hero.png","Request Handling","ok"
"sapphire.html","1510","assets/images/request-issue_request.png","Item Issue & Return","ok"
"sapphire.html","1546","assets/images/request-location_change.png","Location Change","ok"
"sapphire.html","1582","assets/images/request-surrender_request.png","Surrender","ok"
"sapphire.html","1625","assets/images/inspection-reporting-modal-hero.png","Inspection & Reporting","ok"
"sapphire.html","1648","assets/images/inspection-reporting-1.png","Scheduled Inspections","ok"
"sapphire.html","1684","assets/images/inspection-reporting-2.png","Objective Checkpoints","ok"
"sapphire.html","1720","assets/images/inspection-reporting-3.png","Digital Documentation","ok"
"sapphire.html","1763","assets/images/resolution-report-modal-hero.jpg","Report Resolution","ok"
"sapphire.html","1784","assets/images/resolution-repair.png","Repair","ok"
"sapphire.html","1820","assets/images/resolution-replacement.png","Replacement","ok"
"sapphire.html","1856","assets/images/resolution-discard.png","Discard","ok"
"sapphire.html","1899","assets/images/service_and_maintenance-modal-hero.png","Service & Maintenance","ok"
"sapphire.html","1922","assets/images/service_and_maintenance-set_reminders.png","Maintenance Cycles","ok"
